season,year,medal,country_code,country,games,sport,event_gender,event_name
Summer,1996,Silver,CUB,Cuba,1996 Atlanta,Wrestling Greco-Roman,Men's,57 - 62kg (featherweight)
Summer,1996,Bronze,TUR,Turkey,1996 Atlanta,Wrestling Greco-Roman,Men's,57 - 62kg (featherweight)
Summer,1996,Gold,POL,Poland,1996 Atlanta,Wrestling Greco-Roman,Men's,62 - 68kg (lightweight)
Summer,1996,Silver,FRA,France,1996 Atlanta,Wrestling Greco-Roman,Men's,62 - 68kg (lightweight)
Summer,1996,Bronze,RUS,Russian Federation,1996 Atlanta,Wrestling Greco-Roman,Men's,62 - 68kg (lightweight)
Summer,1996,Gold,CUB,Cuba,1996 Atlanta,Wrestling Greco-Roman,Men's,68 - 74kg (welterweight)
Summer,1996,Silver,FIN,Finland,1996 Atlanta,Wrestling Greco-Roman,Men's,68 - 74kg (welterweight)
Summer,1996,Bronze,POL,Poland,1996 Atlanta,Wrestling Greco-Roman,Men's,68 - 74kg (welterweight)
Summer,1996,Gold,TUR,Turkey,1996 Atlanta,Wrestling Greco-Roman,Men's,74 - 82kg (middleweight)
Summer,1996,Silver,GER,Germany,1996 Atlanta,Wrestling Greco-Roman,Men's,74 - 82kg (middleweight)
Summer,1996,Bronze,BLR,Belarus,1996 Atlanta,Wrestling Greco-Roman,Men's,74 - 82kg (middleweight)
Summer,1996,Gold,UKR,Ukraine,1996 Atlanta,Wrestling Greco-Roman,Men's,82 - 90kg (light-heavyweight)
Summer,1996,Silver,POL,Poland,1996 Atlanta,Wrestling Greco-Roman,Men's,82 - 90kg (light-heavyweight)
Summer,1996,Bronze,GER,Germany,1996 Atlanta,Wrestling Greco-Roman,Men's,82 - 90kg (light-heavyweight)
Summer,1996,Gold,POL,Poland,1996 Atlanta,Wrestling Greco-Roman,Men's,90 - 100kg (heavyweight)
Summer,1996,Silver,BLR,Belarus,1996 Atlanta,Wrestling Greco-Roman,Men's,90 - 100kg (heavyweight)
Summer,1996,Bronze,SWE,Sweden,1996 Atlanta,Wrestling Greco-Roman,Men's,90 - 100kg (heavyweight)
Summer,1996,Gold,RUS,Russian Federation,1996 Atlanta,Wrestling Greco-Roman,Men's,100 - 130kg (super heavyweight)
Summer,1996,Silver,USA,United States,1996 Atlanta,Wrestling Greco-Roman,Men's,100 - 130kg (super heavyweight)
Summer,1996,Bronze,MDA,Moldova,1996 Atlanta,Wrestling Greco-Roman,Men's,100 - 130kg (super heavyweight)
Summer,1996,Gold,CUB,Cuba,1996 Atlanta,Baseball^(1992-2008),Men's,baseball
Summer,1996,Silver,JPN,Japan,1996 Atlanta,Baseball^(1992-2008),Men's,baseball
Summer,1996,Bronze,USA,United States,1996 Atlanta,Baseball^(1992-2008),Men's,baseball
Summer,1996,Gold,USA,United States,1996 Atlanta,Softball^(1996-2008),Women's,softball
Summer,1996,Silver,CHN,China,1996 Atlanta,Softball^(1996-2008),Women's,softball
Summer,1996,Bronze,AUS,Australia,1996 Atlanta,Softball^(1996-2008),Women's,softball
Summer,2000,Gold,AUS,Australia,2000 Sydney,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2000,Silver,USA,United States,2000 Sydney,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2000,Bronze,NED,Netherlands,2000 Sydney,Archery,Men's,individual (FITA Olympic round - 70m)
Summer,2000,Gold,KOR,Korea Republic,2000 Sydney,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2000,Silver,ITA,Italy,2000 Sydney,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2000,Bronze,USA,United States,2000 Sydney,Archery,Men's,team (FITA Olympic round - 70m)
Summer,2000,Gold,KOR,Korea Republic,2000 Sydney,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2000,Silver,KOR,Korea Republic,2000 Sydney,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2000,Bronze,KOR,Korea Republic,2000 Sydney,Archery,Women's,individual (FITA Olympic round - 70m)
Summer,2000,Gold,KOR,Korea Republic,2000 Sydney,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2000,Silver,UKR,Ukraine,2000 Sydney,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2000,Bronze,GER,Germany,2000 Sydney,Archery,Women's,team (FITA Olympic round - 70m)
Summer,2000,Gold,RUS,Russian Federation,2000 Sydney,Artistic Swimming,Women's,team
Summer,2000,Silver,JPN,Japan,2000 Sydney,Artistic Swimming,Women's,team
Summer,2000,Bronze,CAN,Canada,2000 Sydney,Artistic Swimming,Women's,team
Summer,2000,Gold,RUS,Russian Federation,2000 Sydney,Artistic Swimming,Women's,duet
Summer,2000,Silver,JPN,Japan,2000 Sydney,Artistic Swimming,Women's,duet
Summer,2000,Bronze,FRA,France,2000 Sydney,Artistic Swimming,Women's,duet
Summer,2000,Gold,USA,United States,2000 Sydney,Athletics,Men's,100m
Summer,2000,Silver,TTO,Trinidad and Tobago,2000 Sydney,Athletics,Men's,100m
Summer,2000,Bronze,BAR,Barbados,2000 Sydney,Athletics,Men's,100m
Summer,2000,Gold,GRE,Greece,2000 Sydney,Athletics,Men's,200m
Summer,2000,Silver,GBR,Great Britain,2000 Sydney,Athletics,Men's,200m
Summer,2000,Bronze,TTO,Trinidad and Tobago,2000 Sydney,Athletics,Men's,200m
Summer,2000,Gold,USA,United States,2000 Sydney,Athletics,Men's,400m
Summer,2000,Silver,USA,United States,2000 Sydney,Athletics,Men's,400m
Summer,2000,Bronze,JAM,Jamaica,2000 Sydney,Athletics,Men's,400m
Summer,2000,Gold,GER,Germany,2000 Sydney,Athletics,Men's,800m
Summer,2000,Silver,DEN,Denmark,2000 Sydney,Athletics,Men's,800m
Summer,2000,Bronze,ALG,Algeria,2000 Sydney,Athletics,Men's,800m
Summer,2000,Gold,KEN,Kenya,2000 Sydney,Athletics,Men's,1500m
